🕘️更新时间,#genre#
CCTV-08高码,http://180.112.88.237:8800/rtp/239.49.1.8:6000
CCTV-08高码,http://180.110.84.156:8888/rtp/239.49.9.34:6000
CCTV-08高码,http://180.110.84.156:8888/rtp/239.49.1.8:6000
CCTV-08高码,http://171.8.84.159:8811/rtp/239.16.20.8:10080
CCTV-08高码,http://171.8.84.159:8811/rtp/239.16.10.102:2000
CCTV-08高码,http://171.8.86.180:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-08高码,http://171.120.251.9:9003/hls/9/index.m3u8
CCTV-08高码,http://218.1.208.13:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-08高码,http://125.107.84.56:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-08高码,http://122.237.48.44:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-08高码,http://1.193.22.30:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-08高码,http://110.16.116.68:4000/rtp/239.125.2.58:4120
CCTV-08高码,http://27.12.234.39:8001/rtp/225.0.4.137:7980
CCTV-08高码,http://27.12.234.39:8001/rtp/225.0.4.141:7980
CCTV-08高码,http://27.12.234.77:8001/rtp/225.0.4.137:7980
CCTV-08高码,http://27.12.234.77:8001/rtp/225.0.4.141:7980
CCTV-08高码,http://14.109.229.61:8181/rtp/235.254.199.57:7980
CCTV-08高码,http://14.109.229.61:8181/rtp/235.254.199.144:7980
CCTV-08高码,http://171.113.177.141:8686/rtp/239.69.1.125:10388
CCTV-08高码,http://119.135.192.216:10000/rtp/239.77.0.37:5146
CCTV-08高码,http://119.135.192.216:10000/rtp/239.77.0.172:5146
CCTV-08高码,http://119.135.192.216:10000/rtp/239.77.1.10:5146
CCTV-08高码,http://123.146.83.174:8000/rtp/225.0.4.137:7980
CCTV-08高码,http://123.146.83.174:8000/rtp/225.0.4.141:7980
CCTV-08高码,http://183.164.63.130:5000/rtp/238.1.78.173:7256
CCTV-08高码,http://14.109.226.24:8000/rtp/235.254.199.57:7980
CCTV-08高码,http://14.109.226.24:8000/rtp/235.254.199.144:7980
CCTV-08高码,http://27.10.95.231:4022/rtp/225.0.4.137:7980
CCTV-08高码,http://27.10.95.231:4022/rtp/225.0.4.141:7980
CCTV-08高码,http://122.231.215.14:4000/rtp/233.50.201.199:5140
CCTV-08高码,http://122.231.215.14:4000/rtp/233.50.200.110:5140
CCTV-08高码,http://122.231.215.14:4000/rtp/233.50.201.116:5140
CCTV-08高码,http://14.19.178.40:4022/rtp/239.77.0.37:5146
CCTV-08高码,http://14.19.178.40:4022/rtp/239.77.0.172:5146
CCTV-08高码,http://14.19.178.40:4022/rtp/239.77.1.10:5146
CCTV-09高码,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
CCTV-09高码,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
CCTV-09高码,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
CCTV-09高码,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
CCTV-09高码,http://114.222.8.88:8001/rtp/239.49.8.133:6000
CCTV-09高码,http://123.54.206.105:8000/rtp/239.16.20.9:10090
CCTV-09高码,http://123.54.206.105:8000/rtp/239.16.10.103:2000
CCTV-09高码,http://117.86.82.202:8000/rtp/239.49.8.133:6000
CCTV-09高码,http://121.29.169.36:2083/rtp/239.253.92.107:6020
CCTV-09高码,http://111.162.164.240:8086/rtp/225.1.1.119:5002
CCTV-09高码,http://60.172.146.13:7000/rtp/238.1.78.240:7792
CCTV-09高码,http://111.165.3.35:4022/rtp/225.1.1.119:5002
CCTV-09高码,http://171.83.2.139:1234/rtp/239.69.1.104:10262
CCTV-09高码,http://171.83.2.139:1234/rtp/239.254.96.157:9016
CCTV-09高码,http://218.13.167.110:9999/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09高码,http://171.117.226.241:9003/hls/10/index.m3u8
CCTV-09高码,http://39.65.40.122:4001/rtp/239.253.254.79:8000
CCTV-09高码,http://27.223.171.195:4000/rtp/239.253.254.79:8000
CCTV-09高码,http://27.12.234.211:8003/rtp/225.0.4.131:7980
CCTV-09高码,http://27.12.234.211:8003/rtp/225.0.4.5:7980
CCTV-09高码,http://113.66.41.200:10000/rtp/239.77.0.38:5146
CCTV-09高码,http://113.66.41.200:10000/rtp/239.77.0.135:5146
CCTV-09高码,http://113.66.41.200:10000/rtp/239.77.1.160:5146
CCTV-09高码,http://180.112.88.237:8800/rtp/239.49.8.133:6000
CCTV-09高码,http://180.110.84.156:8888/rtp/239.49.8.133:6000
CCTV-09高码,http://171.8.84.159:8811/rtp/239.16.20.9:10090
CCTV-09高码,http://171.8.84.159:8811/rtp/239.16.10.103:2000
CCTV-09高码,http://171.8.86.180:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09高码,http://171.120.251.9:9003/hls/10/index.m3u8
CCTV-09高码,http://218.1.208.13:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09高码,http://125.107.84.56:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09高码,http://122.237.48.44:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09高码,http://1.193.22.30:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09高码,http://110.16.116.68:4000/rtp/239.125.2.62:4120
CCTV-09高码,http://110.16.116.68:4000/rtp/239.125.1.142:4130
CCTV-09高码,http://27.12.234.39:8001/rtp/225.0.4.131:7980
CCTV-09高码,http://27.12.234.39:8001/rtp/225.0.4.5:7980
CCTV-09高码,http://27.12.234.77:8001/rtp/225.0.4.131:7980
CCTV-09高码,http://27.12.234.77:8001/rtp/225.0.4.5:7980
CCTV-09高码,http://14.109.229.61:8181/rtp/235.254.199.58:7980
CCTV-09高码,http://14.109.229.61:8181/rtp/235.254.199.5:7980
CCTV-09高码,http://171.113.177.141:8686/rtp/239.69.1.104:10262
CCTV-09高码,http://171.113.177.141:8686/rtp/239.254.96.157:9016
CCTV-09高码,http://119.135.192.216:10000/rtp/239.77.0.38:5146
CCTV-09高码,http://119.135.192.216:10000/rtp/239.77.0.135:5146
CCTV-09高码,http://119.135.192.216:10000/rtp/239.77.1.160:5146
CCTV-09高码,http://123.146.83.174:8000/rtp/225.0.4.131:7980
CCTV-09高码,http://123.146.83.174:8000/rtp/225.0.4.5:7980
CCTV-09高码,http://183.164.63.130:5000/rtp/238.1.78.240:7792
CCTV-09高码,http://14.109.226.24:8000/rtp/235.254.199.58:7980
CCTV-09高码,http://14.109.226.24:8000/rtp/235.254.199.5:7980
CCTV-09高码,http://27.10.95.231:4022/rtp/225.0.4.131:7980
CCTV-09高码,http://27.10.95.231:4022/rtp/225.0.4.5:7980
CCTV-09高码,http://122.231.215.14:4000/rtp/233.50.201.121:5140
CCTV-09高码,http://122.231.215.14:4000/rtp/233.50.200.23:5140
CCTV-09高码,http://14.19.178.40:4022/rtp/239.77.0.38:5146
CCTV-09高码,http://14.19.178.40:4022/rtp/239.77.0.135:5146
CCTV-09高码,http://14.19.178.40:4022/rtp/239.77.1.160:5146
CCTV-09高码,http://114.249.12.2:4022/rtp/239.3.1.62:8112
CCTV-09高码,http://49.73.72.212:5555/rtp/239.49.8.133:6000
CCTV-10高码,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
CCTV-10高码,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
CCTV-10高码,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
CCTV-10高码,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
CCTV-10高码,http://1.24.39.180:9003/hls/10/index.m3u8
CCTV-10高码,http://114.222.8.88:8001/rtp/239.49.8.134:6000
CCTV-10高码,http://114.222.8.88:8001/rtp/239.49.1.10:6000
CCTV-10高码,http://123.54.206.105:8000/rtp/239.16.20.10:10100
CCTV-10高码,http://123.54.206.105:8000/rtp/239.16.10.108:2000
CCTV-10高码,http://117.86.82.202:8000/rtp/239.49.8.134:6000
CCTV-10高码,http://117.86.82.202:8000/rtp/239.49.1.10:6000
CCTV-10高码,http://121.29.169.36:2083/rtp/239.253.92.196:6061
CCTV-10高码,http://111.162.164.240:8086/rtp/225.1.1.140:5002
CCTV-10高码,http://60.172.146.13:7000/rtp/238.1.78.241:7800
CCTV-10高码,http://111.165.3.35:4022/rtp/225.1.1.140:5002
CCTV-10高码,http://171.83.2.139:1234/rtp/239.69.1.105:10268
CCTV-10高码,http://171.83.2.139:1234/rtp/239.254.96.158:9022
CCTV-10高码,http://218.13.167.110:9999/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10高码,http://171.117.226.241:9003/hls/11/index.m3u8
CCTV-10高码,http://39.65.40.122:4001/rtp/239.253.254.234:8000
CCTV-10高码,http://27.223.171.195:4000/rtp/239.253.254.234:8000
CCTV-10高码,http://27.12.234.211:8003/rtp/225.0.4.130:7980
CCTV-10高码,http://27.12.234.211:8003/rtp/225.0.4.6:7980
CCTV-10高码,http://113.66.41.200:10000/rtp/239.77.0.39:5146
CCTV-10高码,http://113.66.41.200:10000/rtp/239.77.0.134:5146
CCTV-10高码,http://113.66.41.200:10000/rtp/239.77.1.113:5146
CCTV-10高码,http://180.112.88.237:8800/rtp/239.49.8.134:6000
CCTV-10高码,http://180.112.88.237:8800/rtp/239.49.1.10:6000
CCTV-10高码,http://180.110.84.156:8888/rtp/239.49.8.134:6000
CCTV-10高码,http://180.110.84.156:8888/rtp/239.49.1.10:6000
CCTV-10高码,http://171.8.84.159:8811/rtp/239.16.20.10:10100
CCTV-10高码,http://171.8.84.159:8811/rtp/239.16.10.108:2000
CCTV-10高码,http://171.8.86.180:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10高码,http://171.120.251.9:9003/hls/11/index.m3u8
CCTV-10高码,http://218.1.208.13:7777/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10高码,http://125.107.84.56:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10高码,http://122.237.48.44:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10高码,http://1.193.22.30:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10高码,http://110.16.116.68:4000/rtp/239.125.2.61:4120
CCTV-10高码,http://110.16.116.68:4000/rtp/239.125.1.143:4130
CCTV-10高码,http://27.12.234.39:8001/rtp/225.0.4.130:7980
CCTV-10高码,http://27.12.234.39:8001/rtp/225.0.4.6:7980
CCTV-10高码,http://27.12.234.77:8001/rtp/225.0.4.130:7980
CCTV-10高码,http://27.12.234.77:8001/rtp/225.0.4.6:7980
CCTV-10高码,http://14.109.229.61:8181/rtp/235.254.199.59:7980
CCTV-10高码,http://14.109.229.61:8181/rtp/235.254.197.6:7980
CCTV-10高码,http://14.109.229.61:8181/rtp/235.254.199.6:7980
CCTV-10高码,http://171.113.177.141:8686/rtp/239.69.1.105:10268
CCTV-10高码,http://171.113.177.141:8686/rtp/239.254.96.158:9022
CCTV-10高码,http://119.135.192.216:10000/rtp/239.77.0.39:5146
CCTV-10高码,http://119.135.192.216:10000/rtp/239.77.0.134:5146
CCTV-10高码,http://119.135.192.216:10000/rtp/239.77.1.113:5146
CCTV-10高码,http://123.146.83.174:8000/rtp/225.0.4.130:7980
CCTV-10高码,http://123.146.83.174:8000/rtp/225.0.4.6:7980
CCTV-10高码,http://183.164.63.130:5000/rtp/238.1.78.241:7800
CCTV-10高码,http://14.109.226.24:8000/rtp/235.254.199.59:7980
CCTV-10高码,http://14.109.226.24:8000/rtp/235.254.197.6:7980
CCTV-10高码,http://14.109.226.24:8000/rtp/235.254.199.6:7980
CCTV-10高码,http://27.10.95.231:4022/rtp/225.0.4.130:7980
CCTV-10高码,http://27.10.95.231:4022/rtp/225.0.4.6:7980
CCTV-11高码,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
CCTV-11高码,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
CCTV-11高码,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
CCTV-11高码,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
CCTV-11高码,http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11高码,http://114.222.8.88:8001/rtp/239.49.1.11:6000
CCTV-11高码,http://123.54.206.105:8000/rtp/239.16.20.11:10110
CCTV-11高码,http://123.54.206.105:8000/rtp/239.16.10.109:2000
CCTV-11高码,http://117.86.82.202:8000/rtp/239.49.1.11:6000
CCTV-11高码,http://121.29.169.36:2083/rtp/239.253.93.153:6321
CCTV-11高码,http://111.162.164.240:8086/rtp/225.1.2.192:5002
CCTV-11高码,http://60.172.146.13:7000/rtp/238.1.78.206:7502
CCTV-11高码,http://111.165.3.35:4022/rtp/225.1.2.192:5002
CCTV-11高码,http://171.83.2.139:1234/rtp/239.69.1.154:10560
CCTV-11高码,http://171.83.2.139:1234/rtp/239.254.96.159:9028
CCTV-11高码,http://171.83.2.139:1234/rtp/239.254.96.9:8028
CCTV-11高码,http://218.13.167.110:9999/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11高码,http://171.117.226.241:9003/hls/12/index.m3u8
CCTV-11高码,http://39.65.40.122:4001/rtp/239.253.254.169:8000
CCTV-11高码,http://27.223.171.195:4000/rtp/239.253.254.169:8000
CCTV-11高码,http://27.12.234.211:8003/rtp/225.0.4.218:7980
CCTV-11高码,http://27.12.234.211:8003/rtp/225.0.4.7:7980
CCTV-11高码,http://113.66.41.200:10000/rtp/239.77.0.40:5146
CCTV-11高码,http://113.66.41.200:10000/rtp/239.77.1.108:5146
CCTV-11高码,http://113.66.41.200:10000/rtp/239.77.1.238:5146
CCTV-11高码,http://180.112.88.237:8800/rtp/239.49.1.11:6000
CCTV-11高码,http://180.110.84.156:8888/rtp/239.49.1.11:6000
CCTV-11高码,http://171.8.84.159:8811/rtp/239.16.20.11:10110
CCTV-11高码,http://171.8.84.159:8811/rtp/239.16.10.109:2000
CCTV-11高码,http://171.8.86.180:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11高码,http://171.120.251.9:9003/hls/12/index.m3u8
CCTV-11高码,http://218.1.208.13:7777/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11高码,http://125.107.84.56:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11高码,http://122.237.48.44:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11高码,http://1.193.22.30:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11高码,http://110.16.116.68:4000/rtp/239.125.1.101:4120
CCTV-11高码,http://110.16.116.68:4000/rtp/239.125.1.134:4130
CCTV-11高码,http://27.12.234.39:8001/rtp/225.0.4.218:7980
CCTV-11高码,http://27.12.234.39:8001/rtp/225.0.4.7:7980
CCTV-11高码,http://27.12.234.77:8001/rtp/225.0.4.218:7980
CCTV-11高码,http://27.12.234.77:8001/rtp/225.0.4.7:7980
CCTV-11高码,http://14.109.229.61:8181/rtp/235.254.197.161:7980
CCTV-11高码,http://14.109.229.61:8181/rtp/235.254.197.7:7980
CCTV-11高码,http://14.109.229.61:8181/rtp/235.254.199.7:7980
CCTV-11高码,http://171.113.177.141:8686/rtp/239.69.1.154:10560
CCTV-11高码,http://171.113.177.141:8686/rtp/239.254.96.159:9028
CCTV-11高码,http://171.113.177.141:8686/rtp/239.254.96.9:8028
CCTV-11高码,http://119.135.192.216:10000/rtp/239.77.0.40:5146
CCTV-11高码,http://119.135.192.216:10000/rtp/239.77.1.108:5146
CCTV-11高码,http://119.135.192.216:10000/rtp/239.77.1.238:5146
CCTV-11高码,http://123.146.83.174:8000/rtp/225.0.4.218:7980
CCTV-11高码,http://123.146.83.174:8000/rtp/225.0.4.7:7980
CCTV-11高码,http://183.164.63.130:5000/rtp/238.1.78.206:7502
CCTV-11高码,http://14.109.226.24:8000/rtp/235.254.197.161:7980
CCTV-11高码,http://14.109.226.24:8000/rtp/235.254.197.7:7980
CCTV-11高码,http://14.109.226.24:8000/rtp/235.254.199.7:7980
CCTV-11高码,http://27.10.95.231:4022/rtp/225.0.4.218:7980
CCTV-11高码,http://27.10.95.231:4022/rtp/225.0.4.7:7980
CCTV-11高码,http://122.231.215.14:4000/rtp/233.50.200.132:5140
CCTV-11高码,http://122.231.215.14:4000/rtp/233.50.202.39:5140
CCTV-12高码,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
CCTV-12高码,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
CCTV-12高码,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
CCTV-12高码,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
CCTV-12高码,http://183.223.157.33:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12高码,http://114.222.8.88:8001/rtp/239.49.8.135:6000
CCTV-12高码,http://114.222.8.88:8001/rtp/239.49.1.12:6000
CCTV-12高码,http://123.54.206.105:8000/rtp/239.16.20.12:10120
CCTV-12高码,http://123.54.206.105:8000/rtp/239.16.10.110:2000
CCTV-12高码,http://117.86.82.202:8000/rtp/239.49.8.135:6000
CCTV-12高码,http://117.86.82.202:8000/rtp/239.49.1.12:6000
CCTV-12高码,http://121.29.169.36:2083/rtp/239.253.92.197:6062
CCTV-12高码,http://111.162.164.240:8086/rtp/225.1.1.142:5002
CCTV-12高码,http://60.172.146.13:7000/rtp/238.1.78.242:7808
CCTV-12高码,http://111.165.3.35:4022/rtp/225.1.1.142:5002
CCTV-12高码,http://171.83.2.139:1234/rtp/239.69.1.106:10274
CCTV-12高码,http://171.83.2.139:1234/rtp/239.254.96.160:9034
CCTV-12高码,http://218.13.167.110:9999/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12高码,http://171.117.226.241:9003/hls/13/index.m3u8
CCTV-12高码,http://39.65.40.122:4001/rtp/239.253.254.235:8000
CCTV-12高码,http://27.223.171.195:4000/rtp/239.253.254.235:8000
CCTV-12高码,http://27.12.234.211:8003/rtp/225.0.4.129:7980
CCTV-12高码,http://27.12.234.211:8003/rtp/225.0.4.8:7980
CCTV-12高码,http://113.66.41.200:10000/rtp/239.77.0.41:5146
CCTV-12高码,http://113.66.41.200:10000/rtp/239.77.0.136:5146
CCTV-12高码,http://113.66.41.200:10000/rtp/239.77.1.109:5146
CCTV-12高码,http://180.112.88.237:8800/rtp/239.49.8.135:6000
CCTV-12高码,http://180.112.88.237:8800/rtp/239.49.1.12:6000
CCTV-12高码,http://180.110.84.156:8888/rtp/239.49.8.135:6000
CCTV-12高码,http://180.110.84.156:8888/rtp/239.49.1.12:6000
CCTV-12高码,http://171.8.84.159:8811/rtp/239.16.20.12:10120
CCTV-12高码,http://171.8.84.159:8811/rtp/239.16.10.110:2000
CCTV-12高码,http://171.8.86.180:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12高码,http://171.120.251.9:9003/hls/13/index.m3u8
CCTV-12高码,http://218.1.208.13:7777/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12高码,http://125.107.84.56:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12高码,http://122.237.48.44:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12高码,http://1.193.22.30:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12高码,http://110.16.116.68:4000/rtp/239.125.2.60:4120
CCTV-12高码,http://110.16.116.68:4000/rtp/239.125.1.161:4130
CCTV-12高码,http://27.12.234.39:8001/rtp/225.0.4.129:7980
CCTV-12高码,http://27.12.234.39:8001/rtp/225.0.4.8:7980
CCTV-12高码,http://27.12.234.77:8001/rtp/225.0.4.129:7980
CCTV-12高码,http://27.12.234.77:8001/rtp/225.0.4.8:7980
CCTV-12高码,http://14.109.229.61:8181/rtp/235.254.199.60:7980
CCTV-12高码,http://14.109.229.61:8181/rtp/235.254.199.8:7980
CCTV-12高码,http://14.109.229.61:8181/rtp/235.254.197.8:7980
CCTV-12高码,http://171.113.177.141:8686/rtp/239.69.1.106:10274
CCTV-12高码,http://171.113.177.141:8686/rtp/239.254.96.160:9034
CCTV-12高码,http://119.135.192.216:10000/rtp/239.77.0.41:5146
CCTV-12高码,http://119.135.192.216:10000/rtp/239.77.0.136:5146
CCTV-12高码,http://119.135.192.216:10000/rtp/239.77.1.109:5146
CCTV-12高码,http://123.146.83.174:8000/rtp/225.0.4.129:7980
CCTV-12高码,http://123.146.83.174:8000/rtp/225.0.4.8:7980
CCTV-12高码,http://183.164.63.130:5000/rtp/238.1.78.242:7808
CCTV-12高码,http://14.109.226.24:8000/rtp/235.254.199.60:7980
CCTV-12高码,http://14.109.226.24:8000/rtp/235.254.199.8:7980
CCTV-12高码,http://14.109.226.24:8000/rtp/235.254.197.8:7980
CCTV-12高码,http://27.10.95.231:4022/rtp/225.0.4.129:7980
CCTV-12高码,http://27.10.95.231:4022/rtp/225.0.4.8:7980
CCTV-13高码,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
CCTV-13高码,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
CCTV-13高码,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
CCTV-13高码,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
CCTV-13高码,http://114.222.8.88:8001/rtp/239.49.9.43:6000
CCTV-13高码,http://114.222.8.88:8001/rtp/239.49.1.13:6000
CCTV-13高码,http://123.54.206.105:8000/rtp/239.16.20.13:10130
CCTV-13高码,http://123.54.206.105:8000/rtp/239.16.10.111:2000
CCTV-13高码,http://117.86.82.202:8000/rtp/239.49.9.43:6000
CCTV-13高码,http://117.86.82.202:8000/rtp/239.49.1.13:6000
CCTV-13高码,http://121.29.169.36:2083/rtp/239.253.92.13:8008
CCTV-13高码,http://111.162.164.240:8086/rtp/225.1.2.193:5002
CCTV-13高码,http://60.172.146.13:7000/rtp/238.1.79.35:4392
CCTV-13高码,http://111.165.3.35:4022/rtp/225.1.2.193:5002
CCTV-13高码,http://171.83.2.139:1234/rtp/239.254.96.161:9040
CCTV-13高码,http://171.83.2.139:1234/rtp/239.254.96.11:8040
CCTV-13高码,http://218.13.167.110:9999/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13高码,http://171.117.226.241:9003/hls/14/index.m3u8
CCTV-13高码,http://39.65.40.122:4001/rtp/239.253.254.175:8000
CCTV-13高码,http://27.223.171.195:4000/rtp/239.253.254.175:8000
CCTV-13高码,http://27.12.234.211:8003/rtp/225.0.4.219:7980
CCTV-13高码,http://27.12.234.211:8003/rtp/225.0.4.9:7980
CCTV-13高码,http://113.66.41.200:10000/rtp/239.77.0.42:5146
CCTV-13高码,http://113.66.41.200:10000/rtp/239.77.0.188:5146
CCTV-13高码,http://113.66.41.200:10000/rtp/239.253.43.196:5146
CCTV-13高码,http://180.112.88.237:8800/rtp/239.49.9.43:6000
CCTV-13高码,http://180.112.88.237:8800/rtp/239.49.1.13:6000
CCTV-13高码,http://180.110.84.156:8888/rtp/239.49.9.43:6000
CCTV-13高码,http://180.110.84.156:8888/rtp/239.49.1.13:6000
CCTV-13高码,http://171.8.84.159:8811/rtp/239.16.20.13:10130
CCTV-13高码,http://171.8.84.159:8811/rtp/239.16.10.111:2000
CCTV-13高码,http://171.8.86.180:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13高码,http://171.120.251.9:9003/hls/14/index.m3u8
CCTV-13高码,http://218.1.208.13:7777/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13高码,http://125.107.84.56:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13高码,http://122.237.48.44:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13高码,http://1.193.22.30:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13高码,http://110.16.116.68:4000/rtp/239.125.1.53:4120
CCTV-13高码,http://27.12.234.39:8001/rtp/225.0.4.219:7980
CCTV-13高码,http://27.12.234.39:8001/rtp/225.0.4.9:7980
CCTV-13高码,http://27.12.234.77:8001/rtp/225.0.4.219:7980
CCTV-13高码,http://27.12.234.77:8001/rtp/225.0.4.9:7980
CCTV-13高码,http://14.109.229.61:8181/rtp/235.254.197.162:7980
CCTV-13高码,http://14.109.229.61:8181/rtp/235.254.197.9:7980
CCTV-13高码,http://14.109.229.61:8181/rtp/235.254.199.9:7980
CCTV-13高码,http://171.113.177.141:8686/rtp/239.254.96.161:9040
CCTV-13高码,http://171.113.177.141:8686/rtp/239.254.96.11:8040
CCTV-13高码,http://119.135.192.216:10000/rtp/239.77.0.42:5146
CCTV-13高码,http://119.135.192.216:10000/rtp/239.77.0.188:5146
CCTV-13高码,http://119.135.192.216:10000/rtp/239.253.43.196:5146
CCTV-13高码,http://123.146.83.174:8000/rtp/225.0.4.219:7980
CCTV-13高码,http://123.146.83.174:8000/rtp/225.0.4.9:7980
CCTV-13高码,http://183.164.63.130:5000/rtp/238.1.79.35:4392
CCTV-13高码,http://14.109.226.24:8000/rtp/235.254.197.162:7980
CCTV-13高码,http://14.109.226.24:8000/rtp/235.254.197.9:7980
CCTV-13高码,http://14.109.226.24:8000/rtp/235.254.199.9:7980
CCTV-13高码,http://27.10.95.231:4022/rtp/225.0.4.219:7980
CCTV-13高码,http://27.10.95.231:4022/rtp/225.0.4.9:7980
CCTV-13高码,http://122.231.215.14:4000/rtp/233.50.201.246:5140
CCTV-13高码,http://122.231.215.14:4000/rtp/233.50.200.97:5140
CCTV-14高码,凤凰中文，http://rihou.cc:555/tv/[Pd]凤凰中文
CCTV-14高码,凤凰资讯，http://rihou.cc:555/tv/[Pd]凤凰资讯
CCTV-14高码,凤凰香港，http://rihou.cc:555/tv/[Pd]凤凰香港
CCTV-14高码,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
CCTV-14高码,http://114.222.8.88:8001/rtp/239.49.8.136:6000
CCTV-14高码,http://114.222.8.88:8001/rtp/239.49.1.14:6000
CCTV-14高码,http://123.54.206.105:8000/rtp/239.16.20.14:10140
CCTV-14高码,http://123.54.206.105:8000/rtp/239.16.10.112:2000
CCTV-14高码,http://117.86.82.202:8000/rtp/239.49.8.136:6000
CCTV-14高码,http://117.86.82.202:8000/rtp/239.49.1.14:6000
CCTV-14高码,http://121.29.169.36:2083/rtp/239.253.92.198:6063
CCTV-14高码,http://111.162.164.240:8086/rtp/225.1.1.144:5002
CCTV-14高码,http://60.172.146.13:7000/rtp/238.1.78.243:7816
CCTV-14高码,http://111.165.3.35:4022/rtp/225.1.1.144:5002
CCTV-14高码,http://171.83.2.139:1234/rtp/239.69.1.107:10280
CCTV-14高码,http://171.83.2.139:1234/rtp/239.254.96.162:9046
CCTV-14高码,http://218.13.167.110:9999/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14高码,http://171.117.226.241:9003/hls/15/index.m3u8
CCTV-14高码,http://39.65.40.122:4001/rtp/239.253.254.236:8000
CCTV-14高码,http://27.223.171.195:4000/rtp/239.253.254.236:8000
